feedback_id,feedback_date,source,product_area,product_name,rating_score,sentiment_score,nps_score,linked_case_id,verbatim_text
FB002020,2025-05-01,App Store Review,Mobile App,Jonly Cam Indoor,2,-0.4,,JNL001718,Still having issues with the Mobile App despite multiple contacts with Jonly support.
FB002021,2025-07-15,Social,Mobile App,Jonly Hub Plus,4,0.64,9.0,JNL004158,"Very happy with my Jonly Hub Plus from Jonly, everything works smoothly."
FB002022,2025-07-12,Post-Contact Survey,Floodlight & Outdoor,Jonly Floodlight Max,2,-0.45,5.0,,The Jonly app is slow and keeps freezing when I check live view on my Jonly Floodlight Max.
FB002023,2025-05-24,Post-Contact Survey,Account & Billing,Jonly Cam Outdoor,2,-0.14,5.0,,Billing for my Jonly subscription is confusing and feels unreliable.
FB002024,2025-05-11,Social,Doorbell & Entry,Jonly Doorbell Pro,5,1.0,3.0,,The Doorbell & Entry experience is much better after the latest update.
FB002025,2025-05-28,In-App Survey,Setup & Onboarding,Jonly Cam Indoor,4,0.51,7.0,,"Very happy with my Jonly Cam Indoor from Jonly, everything works smoothly."
FB002026,2025-07-23,Post-Contact Survey,Setup & Onboarding,Jonly Cam Indoor,4,0.97,7.0,JNL003495,"Very happy with my Jonly Cam Indoor from Jonly, everything works smoothly."
FB002027,2025-07-30,Play Store Review,Doorbell & Entry,Jonly Doorbell Pro,3,0.03,,,"Mixed feelings about my Jonly Doorbell Pro so far, some features are good and some are frustrating."
FB002028,2025-06-26,Post-Contact Survey,Doorbell & Entry,Jonly Doorbell Pro,3,0.71,10.0,,The overall Jonly experience is okay but there is room for improvement in the Doorbell & Entry.
FB002029,2025-06-10,In-App Survey,Subscription & Cloud,Jonly Secure Subscription,2,-0.2,0.0,JNL002868,The Jonly app is slow and keeps freezing when I check live view on my Jonly Secure Subscription.
FB002030,2025-07-01,In-App Survey,Mobile App,Jonly Doorbell Pro,3,0.42,3.0,JNL001661,The overall Jonly experience is okay but there is room for improvement in the Mobile App.
FB002031,2025-06-11,Post-Contact Survey,Account & Billing,Jonly Secure Subscription,3,0.52,5.0,,The overall Jonly experience is okay but there is room for improvement in the Account & Billing.
FB002032,2025-06-09,App Store Review,Account & Billing,Jonly Secure Subscription,3,0.67,,JNL000997,"Mixed feelings about my Jonly Secure Subscription so far, some features are good and some are frustrating."
FB002033,2025-07-10,Social,Subscription & Cloud,Jonly Secure Subscription,3,0.08,7.0,JNL004224,"Mixed feelings about my Jonly Secure Subscription so far, some features are good and some are frustrating."
FB002034,2025-07-20,Social,Subscription & Cloud,Jonly Secure Subscription,5,1.0,10.0,,The video quality on my Jonly Secure Subscription is excellent and notifications are reliable.
FB002035,2025-07-05,Post-Contact Survey,Doorbell & Entry,Jonly Doorbell Pro,5,1.0,9.0,JNL000221,"Very happy with my Jonly Doorbell Pro from Jonly, everything works smoothly."
FB002036,2025-06-11,Play Store Review,Subscription & Cloud,Jonly Secure Subscription,4,0.66,,JNL003478,"Very happy with my Jonly Secure Subscription from Jonly, everything works smoothly."
FB002037,2025-06-06,Post-Contact Survey,Floodlight & Outdoor,Jonly Floodlight Max,4,0.35,9.0,,Customer care resolved my issue quickly and the Jonly app feels great now.
FB002038,2025-07-15,Community,Setup & Onboarding,Jonly Cam Indoor,5,0.74,3.0,JNL003505,Customer care resolved my issue quickly and the Jonly app feels great now.
FB002039,2025-07-24,In-App Survey,Doorbell & Entry,Jonly Doorbell Pro,3,-0.25,3.0,,The overall Jonly experience is okay but there is room for improvement in the Doorbell & Entry.
FB002040,2025-06-01,Retailer Review,Subscription & Cloud,Jonly Secure Subscription,5,0.58,,,"Very happy with my Jonly Secure Subscription from Jonly, everything works smoothly."
FB002041,2025-07-10,Post-Contact Survey,Mobile App,Jonly Cam Outdoor,4,0.45,9.0,,The video quality on my Jonly Cam Outdoor is excellent and notifications are reliable.
FB002042,2025-07-25,In-App Survey,Mobile App,Jonly Floodlight Max,2,-0.7,5.0,JNL002994,The Jonly app is slow and keeps freezing when I check live view on my Jonly Floodlight Max.
FB002043,2025-05-26,Post-Contact Survey,Setup & Onboarding,Jonly Hub Mini,2,-0.67,7.0,JNL003032,Billing for my Jonly subscription is confusing and feels unreliable.
FB002044,2025-07-04,In-App Survey,Doorbell & Entry,Jonly Doorbell Pro,5,1.0,7.0,JNL001332,The Doorbell & Entry experience is much better after the latest update.
FB002045,2025-05-16,Social,Doorbell & Entry,Jonly Doorbell Pro,3,-0.27,0.0,JNL000905,The overall Jonly experience is okay but there is room for improvement in the Doorbell & Entry.
FB002046,2025-07-20,Community,Mobile App,Jonly Doorbell Pro,3,0.37,3.0,JNL004119,The overall Jonly experience is okay but there is room for improvement in the Mobile App.
FB002047,2025-06-15,Social,Mobile App,Jonly Doorbell Pro,4,-0.07,7.0,JNL003381,The video quality on my Jonly Doorbell Pro is excellent and notifications are reliable.
FB002048,2025-06-02,Play Store Review,Floodlight & Outdoor,Jonly Floodlight Max,5,0.6,,JNL000124,"Very happy with my Jonly Floodlight Max from Jonly, everything works smoothly."
FB002049,2025-05-24,Community,Account & Billing,Jonly Cam Outdoor,5,0.53,3.0,JNL001151,The Account & Billing experience is much better after the latest update.
FB002050,2025-06-04,Post-Contact Survey,Setup & Onboarding,Jonly Hub Mini,4,0.57,7.0,,"Very happy with my Jonly Hub Mini from Jonly, everything works smoothly."
FB002051,2025-06-27,Post-Contact Survey,Camera Hardware,Jonly Cam Outdoor,2,-0.23,9.0,JNL002928,The Jonly app is slow and keeps freezing when I check live view on my Jonly Cam Outdoor.
FB002052,2025-05-31,App Store Review,Floodlight & Outdoor,Jonly Floodlight Max,2,-0.19,,,My Jonly Floodlight Max from Jonly keeps going offline and support hasn’t fully resolved it.
FB002053,2025-06-12,Social,Subscription & Cloud,Jonly Secure Subscription,5,1.0,3.0,JNL003518,Customer care resolved my issue quickly and the Jonly app feels great now.
FB002054,2025-06-14,Play Store Review,Mobile App,Jonly Secure Subscription,4,0.96,,JNL000341,The Mobile App experience is much better after the latest update.
FB002055,2025-06-17,Post-Contact Survey,Account & Billing,Jonly Cam Outdoor,4,1.0,7.0,,"Very happy with my Jonly Cam Outdoor from Jonly, everything works smoothly."
FB002056,2025-07-29,Post-Contact Survey,Setup & Onboarding,Jonly Cam Indoor,3,0.1,10.0,JNL004122,The overall Jonly experience is okay but there is room for improvement in the Setup & Onboarding.
FB002057,2025-05-02,Play Store Review,Account & Billing,Jonly Hub Plus,2,-0.01,,,The Jonly app is slow and keeps freezing when I check live view on my Jonly Hub Plus.
FB002058,2025-07-11,Community,Floodlight & Outdoor,Jonly Floodlight Max,3,0.03,3.0,JNL002129,The overall Jonly experience is okay but there is room for improvement in the Floodlight & Outdoor.
FB002059,2025-05-13,App Store Review,Doorbell & Entry,Jonly Doorbell Pro,5,1.0,,,"Very happy with my Jonly Doorbell Pro from Jonly, everything works smoothly."
FB002060,2025-06-24,Post-Contact Survey,Account & Billing,Jonly Hub Plus,4,0.42,9.0,JNL000646,The video quality on my Jonly Hub Plus is excellent and notifications are reliable.
FB002061,2025-05-15,Post-Contact Survey,Doorbell & Entry,Jonly Doorbell Pro,2,-0.58,9.0,,Still having issues with the Doorbell & Entry despite multiple contacts with Jonly support.
FB002062,2025-05-27,App Store Review,Setup & Onboarding,Jonly Hub Mini,4,0.45,,JNL003662,The Setup & Onboarding experience is much better after the latest update.
FB002063,2025-05-21,Post-Contact Survey,Camera Hardware,Jonly Cam Outdoor,1,-1.0,0.0,,The Jonly app is slow and keeps freezing when I check live view on my Jonly Cam Outdoor.
FB002064,2025-06-23,App Store Review,Account & Billing,Jonly Cam Indoor,4,0.71,,JNL002657,"Very happy with my Jonly Cam Indoor from Jonly, everything works smoothly."
FB002065,2025-07-25,Play Store Review,Setup & Onboarding,Jonly Cam Outdoor,3,0.37,,,"Mixed feelings about my Jonly Cam Outdoor so far, some features are good and some are frustrating."
FB002066,2025-05-09,Play Store Review,Camera Hardware,Jonly Cam Outdoor,2,-0.0,,,Still having issues with the Camera Hardware despite multiple contacts with Jonly support.
FB002067,2025-05-13,App Store Review,Account & Billing,Jonly Cam Outdoor,5,0.21,,JNL005309,The Account & Billing experience is much better after the latest update.
FB002068,2025-06-07,Community,Doorbell & Entry,Jonly Doorbell Pro,3,0.61,5.0,,The overall Jonly experience is okay but there is room for improvement in the Doorbell & Entry.
FB002069,2025-05-11,Post-Contact Survey,Account & Billing,Jonly Hub Mini,3,0.55,10.0,JNL000325,"Mixed feelings about my Jonly Hub Mini so far, some features are good and some are frustrating."
FB002070,2025-05-12,Play Store Review,Setup & Onboarding,Jonly Hub Mini,4,0.5,,JNL004268,The Setup & Onboarding experience is much better after the latest update.
FB002071,2025-05-07,Social,Camera Hardware,Jonly Cam Outdoor,4,0.27,10.0,JNL001378,The Camera Hardware experience is much better after the latest update.
FB002072,2025-07-22,Post-Contact Survey,Account & Billing,Jonly Hub Plus,3,0.62,9.0,,"Mixed feelings about my Jonly Hub Plus so far, some features are good and some are frustrating."
FB002073,2025-05-14,Retailer Review,Subscription & Cloud,Jonly Secure Subscription,5,0.94,,JNL003719,"Very happy with my Jonly Secure Subscription from Jonly, everything works smoothly."
FB002074,2025-06-18,Post-Contact Survey,Camera Hardware,Jonly Cam Outdoor,3,-0.09,0.0,JNL003827,The overall Jonly experience is okay but there is room for improvement in the Camera Hardware.
FB002075,2025-07-12,Post-Contact Survey,Doorbell & Entry,Jonly Doorbell Pro,5,0.4,9.0,,The video quality on my Jonly Doorbell Pro is excellent and notifications are reliable.
FB002076,2025-05-04,App Store Review,Floodlight & Outdoor,Jonly Floodlight Max,4,0.88,,JNL003342,"Very happy with my Jonly Floodlight Max from Jonly, everything works smoothly."
FB002077,2025-07-09,Community,Camera Hardware,Jonly Cam Indoor,5,1.0,10.0,JNL002357,Customer care resolved my issue quickly and the Jonly app feels great now.
FB002078,2025-06-10,Community,Subscription & Cloud,Jonly Secure Subscription,2,0.06,3.0,JNL002181,Billing for my Jonly subscription is confusing and feels unreliable.
FB002079,2025-05-10,App Store Review,Account & Billing,Jonly Cam Outdoor,5,1.0,,JNL003283,The video quality on my Jonly Cam Outdoor is excellent and notifications are reliable.
FB002080,2025-07-23,Play Store Review,Floodlight & Outdoor,Jonly Floodlight Max,3,-0.0,,,"Mixed feelings about my Jonly Floodlight Max so far, some features are good and some are frustrating."
FB002081,2025-07-23,Play Store Review,Setup & Onboarding,Jonly Hub Plus,1,-1.0,,JNL000695,Still having issues with the Setup & Onboarding despite multiple contacts with Jonly support.
FB002082,2025-07-02,Play Store Review,Camera Hardware,Jonly Cam Outdoor,3,-0.17,,JNL001573,"Mixed feelings about my Jonly Cam Outdoor so far, some features are good and some are frustrating."
FB002083,2025-05-27,Play Store Review,Floodlight & Outdoor,Jonly Floodlight Max,1,-0.96,,,Still having issues with the Floodlight & Outdoor despite multiple contacts with Jonly support.
FB002084,2025-06-18,In-App Survey,Mobile App,Jonly Secure Subscription,2,0.16,7.0,JNL004002,Billing for my Jonly subscription is confusing and feels unreliable.
FB002085,2025-07-18,App Store Review,Camera Hardware,Jonly Cam Indoor,4,0.79,,JNL005488,The video quality on my Jonly Cam Indoor is excellent and notifications are reliable.
FB002086,2025-07-16,Post-Contact Survey,Mobile App,Jonly Secure Subscription,4,0.46,5.0,JNL003670,Customer care resolved my issue quickly and the Jonly app feels great now.
FB002087,2025-07-02,Social,Doorbell & Entry,Jonly Doorbell Pro,5,0.47,9.0,JNL004828,The video quality on my Jonly Doorbell Pro is excellent and notifications are reliable.
FB002088,2025-05-09,In-App Survey,Doorbell & Entry,Jonly Doorbell Pro,4,1.0,10.0,JNL000550,The video quality on my Jonly Doorbell Pro is excellent and notifications are reliable.
FB002089,2025-07-28,Social,Doorbell & Entry,Jonly Doorbell Pro,4,1.0,10.0,JNL005407,"Very happy with my Jonly Doorbell Pro from Jonly, everything works smoothly."
FB002090,2025-05-21,Play Store Review,Camera Hardware,Jonly Cam Indoor,4,-0.1,,,"Very happy with my Jonly Cam Indoor from Jonly, everything works smoothly."
FB002091,2025-05-01,App Store Review,Mobile App,Jonly Hub Mini,3,-0.35,,,The overall Jonly experience is okay but there is room for improvement in the Mobile App.
FB002092,2025-05-06,App Store Review,Doorbell & Entry,Jonly Doorbell Pro,5,0.22,,JNL002639,The Doorbell & Entry experience is much better after the latest update.
FB002093,2025-06-20,App Store Review,Account & Billing,Jonly Floodlight Max,3,-0.49,,JNL004776,"Mixed feelings about my Jonly Floodlight Max so far, some features are good and some are frustrating."
FB002094,2025-06-27,App Store Review,Camera Hardware,Jonly Cam Outdoor,5,0.57,,JNL003005,The video quality on my Jonly Cam Outdoor is excellent and notifications are reliable.
FB002095,2025-06-18,In-App Survey,Subscription & Cloud,Jonly Secure Subscription,3,0.13,10.0,,"Mixed feelings about my Jonly Secure Subscription so far, some features are good and some are frustrating."
FB002096,2025-07-25,Play Store Review,Subscription & Cloud,Jonly Secure Subscription,1,-1.0,,JNL003587,My Jonly Secure Subscription from Jonly keeps going offline and support hasn’t fully resolved it.
FB002097,2025-07-11,Post-Contact Survey,Account & Billing,Jonly Hub Plus,5,0.84,3.0,JNL001082,"Very happy with my Jonly Hub Plus from Jonly, everything works smoothly."
FB002098,2025-06-13,In-App Survey,Subscription & Cloud,Jonly Secure Subscription,3,0.3,5.0,JNL003529,The overall Jonly experience is okay but there is room for improvement in the Subscription & Cloud.
FB002099,2025-07-10,Post-Contact Survey,Camera Hardware,Jonly Cam Indoor,1,-0.46,7.0,JNL001273,Billing for my Jonly subscription is confusing and feels unreliable.
FB002100,2025-06-27,App Store Review,Subscription & Cloud,Jonly Secure Subscription,5,0.77,,,"Very happy with my Jonly Secure Subscription from Jonly, everything works smoothly."
FB002101,2025-07-03,In-App Survey,Doorbell & Entry,Jonly Doorbell Pro,5,0.98,7.0,,"Very happy with my Jonly Doorbell Pro from Jonly, everything works smoothly."
FB002102,2025-07-06,Post-Contact Survey,Camera Hardware,Jonly Cam Indoor,3,-0.5,7.0,,The overall Jonly experience is okay but there is room for improvement in the Camera Hardware.
FB002103,2025-07-21,Post-Contact Survey,Setup & Onboarding,Jonly Doorbell Pro,5,0.69,10.0,JNL002897,"Very happy with my Jonly Doorbell Pro from Jonly, everything works smoothly."
FB002104,2025-06-27,Play Store Review,Floodlight & Outdoor,Jonly Floodlight Max,1,-1.0,,,Billing for my Jonly subscription is confusing and feels unreliable.
FB002105,2025-07-24,App Store Review,Camera Hardware,Jonly Cam Outdoor,1,-0.31,,,My Jonly Cam Outdoor from Jonly keeps going offline and support hasn’t fully resolved it.
FB002106,2025-06-07,Community,Camera Hardware,Jonly Cam Outdoor,2,-0.54,7.0,,The Jonly app is slow and keeps freezing when I check live view on my Jonly Cam Outdoor.
FB002107,2025-05-28,Retailer Review,Mobile App,Jonly Doorbell Pro,2,-1.0,,JNL001673,My Jonly Doorbell Pro from Jonly keeps going offline and support hasn’t fully resolved it.
FB002108,2025-06-30,Retailer Review,Subscription & Cloud,Jonly Secure Subscription,3,0.42,,,The overall Jonly experience is okay but there is room for improvement in the Subscription & Cloud.
FB002109,2025-06-25,App Store Review,Mobile App,Jonly Secure Subscription,1,-1.0,,JNL004182,The Jonly app is slow and keeps freezing when I check live view on my Jonly Secure Subscription.
FB002110,2025-06-03,App Store Review,Subscription & Cloud,Jonly Secure Subscription,4,0.09,,JNL005403,The Subscription & Cloud experience is much better after the latest update.
FB002111,2025-07-17,Community,Account & Billing,Jonly Floodlight Max,5,1.0,0.0,JNL003431,The video quality on my Jonly Floodlight Max is excellent and notifications are reliable.
